date,BTC,LTC,DASH,XLM,XMR,XRP
2018-10-10,6581.07,57.82,179.83,0.24159299999999997,113.46,0.462387
2018-10-11,6209.47,50.81,157.06,0.207037,100.38,0.38313
2018-10-12,6250.85,53.3,159.21,0.21603200000000009,100.71,0.41911499999999996
2018-10-13,6267.27,53.42,163.22,0.21481,102.14,0.418878
2018-10-14,6277.73,51.94,159.22,0.210144,100.91,0.40328600000000003
2018-10-15,6612.36,54.68,168.07,0.2230010000000001,107.11,0.447316
2018-10-16,6583.05,53.9,165.73,0.22797800000000001,107.39,0.470253
2018-10-17,6574.52,53.67,163.03,0.2404030000000001,105.36,0.46819700000000003
2018-10-18,6488.72,52.35,156.83,0.239452,102.91,0.457725
2018-10-19,6469.28,52.81,154.7,0.242853,103.72,0.45417799999999997
2018-10-20,6490.56,53.31,157.13,0.244182,103.78,0.45915100000000003
2018-10-21,6509.87,52.76,157.09,0.24172399999999997,105.1,0.4566939999999999
2018-10-22,6483.23,52.12,153.66,0.24236100000000002,105.46,0.45310900000000004
2018-10-23,6470.22,52.6,155.91,0.242215,108.44,0.46205799999999997
2018-10-24,6476.25,52.27,157.46,0.23776,106.95,0.457237
2018-10-25,6462.77,52.17,157.12,0.235646,106.32,0.4580520000000001
2018-10-26,6457.21,52.05,157.32,0.23401100000000002,105.02,0.45928800000000003
2018-10-27,6470.17,51.9,155.09,0.22876,103.9,0.456348
2018-10-28,6470.74,51.79,157.42,0.232871,104.98,0.46240600000000004
2018-10-29,6313.91,48.71,151.12,0.22235700000000005,101.49,0.441514
2018-10-30,6309.11,49.04,154.04,0.225093,102.55,0.444759
2018-10-31,6342.61,49.68,153.66,0.223471,103.83,0.44838199999999995
2018-11-01,6381.3,50.33,154.92,0.22294499999999998,103.88,0.455722
2018-11-02,6394.66,51.41,155.55,0.234244,105.78,0.458685
2018-11-03,6376.32,50.82,156.4,0.235706,106.87,0.455667
2018-11-04,6467.05,54.23,166.01,0.24163800000000002,111.8,0.46269099999999996
2018-11-05,6433.74,53.64,164.95,0.246529,111.34,0.49741199999999997
2018-11-06,6479.72,56.03,170.97,0.265596,112.89,0.54908
2018-11-07,6529.68,54.06,167.52,0.256718,111.51,0.5357069999999999
2018-11-08,6446.06,52.28,165.54,0.25604299999999997,108.43,0.493508
2018-11-09,6377.99,51.89,160.35,0.255542,106.89,0.500668
2018-11-10,6396.37,52.18,161.97,0.26123,105.25,0.506698
2018-11-11,6408.18,51.12,161.12,0.27360500000000004,106.38,0.5059130000000001
2018-11-12,6375.08,50.68,164.92,0.267326,105.14,0.517165
2018-11-13,6339.17,49.42,163.9,0.257787,105.11,0.510112
2018-11-14,5741.47,43.38,146.66,0.23304299999999997,90.76,0.474372
2018-11-15,5647.5,43.96,140.74,0.241944,88.67,0.48170799999999997
2018-11-16,5586.27,42.28,139.25,0.23885,87.06,0.471609
2018-11-17,5568.94,41.83,135.22,0.244927,88.0,0.491654
2018-11-18,5615.26,42.13,133.69,0.24975799999999998,89.39,0.510473
2018-11-19,4809.62,36.27,110.6,0.224412,72.49,0.478166
2018-11-20,4441.81,32.85,107.06,0.193193,66.49,0.434726
2018-11-21,4593.04,34.59,115.65,0.203688,68.94,0.447651
2018-11-22,4320.68,31.56,101.88,0.187797,65.86,0.42608
2018-11-23,4343.42,32.05,100.65,0.18121099999999998,66.63,0.407428
2018-11-24,3854.11,29.0,93.08,0.154205,58.36,0.375336
2018-11-25,4004.15,30.84,92.65,0.159607,58.05,0.374551
2018-11-26,3784.59,29.5,90.76,0.144795,53.22,0.355451
2018-11-27,3822.99,31.13,90.83,0.144374,57.13,0.360163
2018-11-28,4263.55,34.63,100.2,0.162237,63.52,0.39055700000000004
2018-11-29,4286.69,33.68,97.68,0.16508,61.2,0.379562
2018-11-30,4009.67,31.85,92.63,0.15863,57.79,0.362455
2018-12-01,4197.46,34.12,96.11,0.16633199999999998,59.65,0.372906
2018-12-02,4143.86,33.58,93.52,0.160301,59.1,0.367627
2018-12-03,3871.41,30.7,84.87,0.149536,54.84,0.348754
2018-12-04,3948.44,30.95,85.72,0.147653,56.98,0.352231
2018-12-05,3737.53,28.92,78.2,0.135936,51.67,0.338242
2018-12-06,3485.18,26.53,64.79,0.119594,46.53,0.310936
2018-12-07,3420.57,25.0,68.47,0.115263,46.46,0.30199699999999996
2018-12-08,3461.07,24.5,68.73,0.118993,45.57,0.307269
2018-12-09,3592.84,25.6,76.73,0.124328,47.75,0.31337
2018-12-10,3467.16,24.28,68.43,0.118253,44.6,0.303766
2018-12-11,3401.02,23.43,63.87,0.11283499999999999,42.74,0.301345
2018-12-12,3485.59,24.36,65.51,0.11369000000000001,43.94,0.307323
2018-12-13,3305.11,23.1,61.16,0.1058,40.96,0.300026
2018-12-14,3235.48,23.36,59.26,0.09774,39.28,0.28879
2018-12-15,3232.51,23.71,63.12,0.095439,38.85,0.285883
2018-12-16,3255.37,25.65,63.87,0.096278,39.34,0.287929
2018-12-17,3548.19,29.31,72.68,0.10969300000000001,43.82,0.328453
2018-12-18,3715.85,30.44,74.97,0.11433,46.58,0.350162
2018-12-19,3736.54,29.39,74.46,0.114245,46.31,0.351956
2018-12-20,4137.66,32.83,99.11,0.12655,55.08,0.37819899999999995
2018-12-21,3898.81,30.54,86.45,0.11991600000000001,51.82,0.35857
2018-12-22,4045.24,32.13,89.42,0.12275,51.73,0.362308
2018-12-23,4007.63,33.5,91.96,0.126585,52.76,0.37127
2018-12-24,4081.95,33.28,92.62,0.13252,56.34,0.40679899999999997
2018-12-25,3834.73,31.12,85.32,0.121682,50.59,0.380872
2018-12-26,3848.78,30.89,85.57,0.12060699999999999,49.37,0.378693
2018-12-27,3646.09,28.05,76.97,0.11048599999999999,44.47,0.34116199999999997
2018-12-28,3947.86,32.66,85.53,0.12138299999999999,49.77,0.376852
2018-12-29,3797.06,31.05,80.37,0.11803599999999999,48.11,0.367252
2018-12-30,3896.21,32.02,83.45,0.11742999999999999,48.36,0.369581
2018-12-31,3747.39,30.13,79.9,0.11281300000000001,46.23,0.352706
2019-01-01,3880.15,32.12,82.74,0.11592999999999999,48.37,0.364771
2019-01-02,3961.01,33.4,86.53,0.11933099999999999,52.25,0.375243
2019-01-03,3835.86,32.03,81.84,0.113825,49.82,0.360224
2019-01-04,3874.06,32.44,82.19,0.11536099999999999,50.63,0.356747
2019-01-05,3855.39,34.94,81.48,0.11404600000000001,49.93,0.355275
2019-01-06,4102.85,39.45,87.0,0.12038399999999999,54.88,0.368395
2019-01-07,4050.4,37.98,84.6,0.12322000000000001,52.83,0.364347
2019-01-08,4040.75,39.56,82.42,0.123119,53.16,0.365315
2019-01-09,4048.34,38.92,86.49,0.123774,52.71,0.37089
2019-01-10,3668.15,33.55,74.12,0.10987899999999999,45.5,0.332652
2019-01-11,3669.2,32.0,73.57,0.107332,45.8,0.332904
2019-01-12,3664.38,32.26,73.67,0.10676400000000001,45.01,0.3288
2019-01-13,3551.24,30.11,70.17,0.10360899999999999,43.11,0.317863
2019-01-14,3703.9,32.36,73.1,0.109649,45.91,0.333766
2019-01-15,3621.24,31.27,70.7,0.10568499999999999,44.95,0.327179
2019-01-16,3643.99,31.63,71.67,0.10689100000000001,46.18,0.329701
2019-01-17,3685.3,31.83,72.74,0.10846099999999999,45.65,0.329353
2019-01-18,3648.05,31.13,71.39,0.106821,45.13,0.324277
2019-01-19,3729.78,32.57,74.09,0.108304,46.22,0.33100100000000005
2019-01-20,3567.73,30.76,69.26,0.104702,44.11,0.321177
2019-01-21,3571.92,31.04,69.84,0.10338,44.58,0.32079
2019-01-22,3602.04,31.8,72.08,0.104103,45.92,0.31949099999999997
2019-01-23,3572.05,31.89,71.68,0.102576,44.88,0.316492
2019-01-24,3598.52,32.83,74.02,0.10221000000000001,45.78,0.317598
2019-01-25,3582.89,32.91,73.8,0.101741,46.89,0.31716500000000003
2019-01-26,3596.5,32.98,74.37,0.10001399999999999,45.73,0.314235
2019-01-27,3565.08,32.34,71.39,0.096316,46.58,0.30943899999999996
2019-01-28,3453.42,31.16,68.06,0.087904,43.59,0.294863
2019-01-29,3418.25,31.01,68.14,0.083923,43.71,0.289558
2019-01-30,3467.21,31.83,69.48,0.085634,44.26,0.320461
2019-01-31,3434.13,31.52,67.98,0.082631,43.66,0.31003600000000003
2019-02-01,3461.63,32.73,67.71,0.08358,43.72,0.308517
2019-02-02,3508.68,34.54,68.28,0.08309,43.39,0.31091199999999997
2019-02-03,3449.62,33.26,66.74,0.081347,42.9,0.302352
2019-02-04,3431.24,33.97,67.29,0.07973,42.8,0.300198
2019-02-05,3447.66,34.27,68.78,0.077882,43.34,0.299239
2019-02-06,3394.89,32.81,66.23,0.074387,43.14,0.290727
2019-02-07,3375.33,33.18,67.88,0.074688,43.21,0.291618
2019-02-08,3660.03,43.13,74.78,0.081224,48.12,0.311683
2019-02-09,3652.26,44.61,74.76,0.080808,48.56,0.311284
2019-02-10,3685.14,46.86,76.19,0.08039299999999999,49.83,0.309909
2019-02-11,3611.34,42.85,80.58,0.07759500000000001,48.27,0.302741
2019-02-12,3617.41,43.93,83.52,0.07761599999999999,49.05,0.30519
2019-02-13,3605.87,41.69,81.05,0.07699,49.33,0.304284
2019-02-14,3588.72,41.39,78.51,0.07663500000000001,46.86,0.30190900000000004
2019-02-15,3593.49,42.69,79.53,0.079276,47.44,0.301759
2019-02-16,3617.24,43.56,79.9,0.078421,46.92,0.301703
2019-02-17,3670.92,44.06,80.45,0.079608,48.07,0.30337
2019-02-18,3912.57,47.88,87.4,0.083691,51.69,0.32156799999999996
2019-02-19,3924.24,47.35,88.32,0.089982,52.33,0.323768
2019-02-20,3974.05,51.68,88.0,0.091735,52.11,0.33288
2019-02-21,3937.04,48.99,85.5,0.089091,50.44,0.321291
2019-02-22,3983.53,49.64,87.51,0.090668,52.64,0.321904
